path,participant_id,sequence_id,sign
parquets/1067007006.parquet,7,1067007006,ingeniería
parquets/1121007003.parquet,7,1121007003,sordo
parquets/1054006005.parquet,6,1054006005,aterrizar
parquets/1102007011.parquet,7,1102007011,w
parquets/1101007016.parquet,7,1101007016,v
parquets/1063009003.parquet,9,1063009003,dar
parquets/1042009001.parquet,9,1042009001,sordo
parquets/1117007020.parquet,7,1117007020,¿Cómo?
parquets/1034008003.parquet,8,1034008003,mapa
parquets/1031006004.parquet,6,1031006004,desayuno
parquets/1033007004.parquet,7,1033007004,hambre
parquets/1088007018.parquet,7,1088007018,k
parquets/1054006003.parquet,6,1054006003,aterrizar
parquets/1032006002.parquet,6,1032006002,foto
parquets/1008009004.parquet,9,1008009004,rosa
parquets/1054007001.parquet,7,1054007001,aterrizar
parquets/1094007019.parquet,7,1094007019,o
parquets/1021008001.parquet,8,1021008001,leche
parquets/1065007019.parquet,7,1065007019,estudiar
parquets/1035009005.parquet,9,1035009005,moneda
parquets/1099007002.parquet,7,1099007002,t
parquets/1034007001.parquet,7,1034007001,mapa
parquets/1103007020.parquet,7,1103007020,x
parquets/1011004002.parquet,4,1011004002,hijo
parquets/1034006004.parquet,6,1034006004,mapa
parquets/1025009001.parquet,9,1025009001,uruguay
parquets/1044010001.parquet,10,1044010001,arroz
parquets/1056002005.parquet,2,1056002005,ayuda
parquets/1015008004.parquet,8,1015008004,nacer
parquets/1009006002.parquet,6,1009006002,mujeres
parquets/1058006002.parquet,6,1058006002,bañarse
parquets/1125008018.parquet,8,1125008018,pregunta
parquets/1032005003.parquet,5,1032005003,foto
parquets/1076008003.parquet,8,1076008003,universidad
parquets/1089007016.parquet,7,1089007016,l
parquets/1115008013.parquet,8,1115008013,repetí
parquets/1063010001.parquet,10,1063010001,dar
parquets/1041006003.parquet,6,1041006003,perfume
parquets/1043007002.parquet,7,1043007002,trampa
parquets/1029003001.parquet,3,1029003001,burla
parquets/1009002004.parquet,2,1009002004,mujeres
parquets/1063003005.parquet,3,1063003005,dar
parquets/1077008003.parquet,8,1077008003,facultad
parquets/1065008019.parquet,8,1065008019,estudiar
parquets/1047006005.parquet,6,1047006005,chicle
parquets/1109008013.parquet,8,1109008013,firma
parquets/1043010003.parquet,10,1043010003,trampa
parquets/1034009002.parquet,9,1034009002,mapa
parquets/1032008004.parquet,8,1032008004,foto
parquets/1055004001.parquet,4,1055004001,atrapar
parquets/1096007015.parquet,7,1096007015,q
parquets/1018004002.parquet,4,1018004002,espumadora
parquets/1084007017.parquet,7,1084007017,g
parquets/1126008005.parquet,8,1126008005,Córdoba
parquets/1062003002.parquet,3,1062003002,darse cuenta
parquets/1056009004.parquet,9,1056009004,ayuda
parquets/1064009003.parquet,9,1064009003,encontrar
parquets/1101007018.parquet,7,1101007018,v
parquets/1110008006.parquet,8,1110008006,inscripción
parquets/1112007013.parquet,7,1112007013,intérprete
parquets/1104007018.parquet,7,1104007018,y
parquets/1024004001.parquet,4,1024004001,argentina
parquets/1062008002.parquet,8,1062008002,darse cuenta
parquets/1050008001.parquet,8,1050008001,aceptar
parquets/1121007007.parquet,7,1121007007,sordo
parquets/1047007005.parquet,7,1047007005,chicle
parquets/1023001003.parquet,1,1023001003,comida
parquets/1023002005.parquet,2,1023002005,comida
parquets/1001008004.parquet,8,1001008004,opaco
parquets/1121008015.parquet,8,1121008015,sordo
parquets/1025002004.parquet,2,1025002004,uruguay
parquets/1024009002.parquet,9,1024009002,argentina
parquets/1018006005.parquet,6,1018006005,espumadora
parquets/1125008017.parquet,8,1125008017,pregunta
parquets/1109008001.parquet,8,1109008001,firma
parquets/1018005002.parquet,5,1018005002,espumadora
parquets/1060002003.parquet,2,1060002003,copiar
parquets/1053005002.parquet,5,1053005002,aparecer
parquets/1085007016.parquet,7,1085007016,h
parquets/1061006001.parquet,6,1061006001,correr
parquets/1056004003.parquet,4,1056004003,ayuda
parquets/1036004004.parquet,4,1036004004,música
parquets/1119008014.parquet,8,1119008014,¿Cuándo?
parquets/1116008019.parquet,8,1116008019,DNI
parquets/1010004005.parquet,4,1010004005,enemigo
parquets/1096007010.parquet,7,1096007010,q
parquets/1031005002.parquet,5,1031005002,desayuno
parquets/1014008004.parquet,8,1014008004,cajón
parquets/1004005001.parquet,5,1004005001,amarillo
parquets/1034005004.parquet,5,1034005004,mapa
parquets/1059001001.parquet,1,1059001001,comprar
parquets/1099007001.parquet,7,1099007001,t
parquets/1042002001.parquet,2,1042002001,sordo
parquets/1022007003.parquet,7,1022007003,agua
parquets/1036009002.parquet,9,1036009002,música
parquets/1063003004.parquet,3,1063003004,dar
parquets/1002006001.parquet,6,1002006001,rojo
parquets/1055006001.parquet,6,1055006001,atrapar
parquets/1022001003.parquet,1,1022001003,agua
parquets/1027003003.parquet,3,1027003003,apellido
parquets/1023002002.parquet,2,1023002002,comida
parquets/1071008002.parquet,8,1071008002,verano
parquets/1079007005.parquet,7,1079007005,b
parquets/1062007005.parquet,7,1062007005,darse cuenta
parquets/1011003004.parquet,3,1011003004,hijo
parquets/1107007010.parquet,7,1107007010,profesor
parquets/1054009001.parquet,9,1054009001,aterrizar
parquets/1120008009.parquet,8,1120008009,¿Dónde?
parquets/1047003005.parquet,3,1047003005,chicle
parquets/1003008003.parquet,8,1003008003,verde
parquets/1062009002.parquet,9,1062009002,darse cuenta
parquets/1088007017.parquet,7,1088007017,k
parquets/1018003003.parquet,3,1018003003,espumadora
parquets/1125007004.parquet,7,1125007004,pregunta
parquets/1116007007.parquet,7,1116007007,DNI
parquets/1006003002.parquet,3,1006003002,celeste
parquets/1113008006.parquet,8,1113008006,lengua de señas
parquets/1072007001.parquet,7,1072007001,otoño
parquets/1017007005.parquet,7,1017007005,llamar
parquets/1002008005.parquet,8,1002008005,rojo
parquets/1073007003.parquet,7,1073007003,primavera
parquets/1049004005.parquet,4,1049004005,yogurt
parquets/1115007005.parquet,7,1115007005,repetí
parquets/1030009003.parquet,9,1030009003,cumpleaños
parquets/1002002002.parquet,2,1002002002,rojo
parquets/1058005003.parquet,5,1058005003,bañarse
parquets/1100007005.parquet,7,1100007005,u
parquets/1004010003.parquet,10,1004010003,amarillo
parquets/1126008004.parquet,8,1126008004,Córdoba
parquets/1032006004.parquet,6,1032006004,foto
parquets/1034010003.parquet,10,1034010003,mapa
parquets/1110007017.parquet,7,1110007017,inscripción
parquets/1120007011.parquet,7,1120007011,¿Dónde?
parquets/1080007003.parquet,7,1080007003,c
parquets/1114008005.parquet,8,1114008005,¿Hay?/¿Tiene?
parquets/1081007018.parquet,7,1081007018,d
parquets/1076008017.parquet,8,1076008017,universidad
parquets/1025006001.parquet,6,1025006001,uruguay
parquets/1126007012.parquet,7,1126007012,Córdoba
parquets/1104007004.parquet,7,1104007004,y
parquets/1081007013.parquet,7,1081007013,d
parquets/1116008013.parquet,8,1116008013,DNI
parquets/1117008008.parquet,8,1117008008,¿Cómo?
parquets/1038003005.parquet,3,1038003005,nada
parquets/1021008005.parquet,8,1021008005,leche
parquets/1048002003.parquet,2,1048002003,fideos
parquets/1121008011.parquet,8,1121008011,sordo
parquets/1060001004.parquet,1,1060001004,copiar
parquets/1014002004.parquet,2,1014002004,cajón
parquets/1052004002.parquet,4,1052004002,apagar
parquets/1123008012.parquet,8,1123008012,yo
parquets/1057001005.parquet,1,1057001005,nailar
parquets/1057007001.parquet,7,1057007001,nailar
parquets/1050005003.parquet,5,1050005003,aceptar
parquets/1027003005.parquet,3,1027003005,apellido
parquets/1006008001.parquet,8,1006008001,celeste
parquets/1060010002.parquet,10,1060010002,copiar
parquets/1108008006.parquet,8,1108008006,certificado
parquets/1120008017.parquet,8,1120008017,¿Dónde?
parquets/1004002005.parquet,2,1004002005,amarillo
parquets/1072008002.parquet,8,1072008002,otoño
parquets/1124008004.parquet,8,1124008004,duda
parquets/1094007015.parquet,7,1094007015,o
parquets/1055004004.parquet,4,1055004004,atrapar
parquets/1041001005.parquet,1,1041001005,perfume
parquets/1019001002.parquet,1,1019001002,amargo
parquets/1108008007.parquet,8,1108008007,certificado
parquets/1067007001.parquet,7,1067007001,ingeniería
parquets/1012004005.parquet,4,1012004005,hombre
parquets/1056002004.parquet,2,1056002004,ayuda
parquets/1122007007.parquet,7,1122007007,biología
parquets/1035007003.parquet,7,1035007003,moneda
parquets/1006006003.parquet,6,1006006003,celeste
parquets/1006008002.parquet,8,1006008002,celeste
parquets/1052004004.parquet,4,1052004004,apagar
parquets/1033010001.parquet,10,1033010001,hambre
parquets/1051002005.parquet,2,1051002005,gracias
parquets/1115008016.parquet,8,1115008016,repetí
parquets/1115008020.parquet,8,1115008020,repetí
parquets/1019009003.parquet,9,1019009003,amargo
parquets/1042007003.parquet,7,1042007003,sordo
parquets/1017002004.parquet,2,1017002004,llamar
parquets/1011006002.parquet,6,1011006002,hijo
parquets/1043001002.parquet,1,1043001002,trampa
parquets/1032005004.parquet,5,1032005004,foto
parquets/1085007017.parquet,7,1085007017,h
parquets/1042010005.parquet,10,1042010005,sordo
parquets/1045005005.parquet,5,1045005005,asado
parquets/1066007006.parquet,7,1066007006,exámen
parquets/1076007020.parquet,7,1076007020,universidad
parquets/1056006004.parquet,6,1056006004,ayuda
parquets/1069008002.parquet,8,1069008002,deporte
parquets/1122007006.parquet,7,1122007006,biología
parquets/1011009004.parquet,9,1011009004,hijo
parquets/1089007017.parquet,7,1089007017,l
parquets/1081007005.parquet,7,1081007005,d
parquets/1058009001.parquet,9,1058009001,bañarse
parquets/1010002003.parquet,2,1010002003,enemigo
parquets/1089007013.parquet,7,1089007013,l
parquets/1030007005.parquet,7,1030007005,cumpleaños
parquets/1029002001.parquet,2,1029002001,burla
parquets/1076008019.parquet,8,1076008019,universidad
parquets/1070008006.parquet,8,1070008006,invierno
parquets/1002007005.parquet,7,1002007005,rojo
parquets/1042001002.parquet,1,1042001002,sordo
parquets/1103007003.parquet,7,1103007003,x
parquets/1065008006.parquet,8,1065008006,estudiar
parquets/1005002003.parquet,2,1005002003,brillante
parquets/1116007016.parquet,7,1116007016,DNI
parquets/1009007002.parquet,7,1009007002,mujeres
parquets/1053008002.parquet,8,1053008002,aparecer
parquets/1008006001.parquet,6,1008006001,rosa
parquets/1008001001.parquet,1,1008001001,rosa
parquets/1043010005.parquet,10,1043010005,trampa
parquets/1126007007.parquet,7,1126007007,Córdoba
parquets/1113008005.parquet,8,1113008005,lengua de señas
parquets/1042005004.parquet,5,1042005004,sordo
parquets/1009010004.parquet,10,1009010004,mujeres
parquets/1022010001.parquet,10,1022010001,agua
parquets/1063001002.parquet,1,1063001002,dar
parquets/1002010002.parquet,10,1002010002,rojo
parquets/1010002002.parquet,2,1010002002,enemigo
parquets/1094007012.parquet,7,1094007012,o
parquets/1042008001.parquet,8,1042008001,sordo
parquets/1104007005.parquet,7,1104007005,y
parquets/1035005002.parquet,5,1035005002,moneda
parquets/1099007020.parquet,7,1099007020,t
parquets/1106007003.parquet,7,1106007003,ch
parquets/1047005005.parquet,5,1047005005,chicle
parquets/1075008013.parquet,8,1075008013,ingreso
parquets/1023009002.parquet,9,1023009002,comida
parquets/1027001001.parquet,1,1027001001,apellido
parquets/1122007016.parquet,7,1122007016,biología
parquets/1061004005.parquet,4,1061004005,correr
parquets/1055010001.parquet,10,1055010001,atrapar
parquets/1040002003.parquet,2,1040002003,paciencia
parquets/1126008008.parquet,8,1126008008,Córdoba
parquets/1083007005.parquet,7,1083007005,f
parquets/1051003003.parquet,3,1051003003,gracias
parquets/1075007012.parquet,7,1075007012,ingreso
parquets/1113008017.parquet,8,1113008017,lengua de señas
parquets/1060009002.parquet,9,1060009002,copiar
parquets/1001004002.parquet,4,1001004002,opaco
parquets/1119007005.parquet,7,1119007005,¿Cuándo?
parquets/1117008010.parquet,8,1117008010,¿Cómo?
parquets/1076007005.parquet,7,1076007005,universidad
parquets/1074008007.parquet,8,1074008007,trabajar
parquets/1120007010.parquet,7,1120007010,¿Dónde?
parquets/1117008011.parquet,8,1117008011,¿Cómo?
parquets/1061007005.parquet,7,1061007005,correr
parquets/1016002001.parquet,2,1016002001,aprender
parquets/1053008003.parquet,8,1053008003,aparecer
parquets/1005002002.parquet,2,1005002002,brillante
parquets/1049008005.parquet,8,1049008005,yogurt
parquets/1032004003.parquet,4,1032004003,foto
parquets/1073008014.parquet,8,1073008014,primavera
parquets/1085007020.parquet,7,1085007020,h
parquets/1049010003.parquet,10,1049010003,yogurt
parquets/1027002002.parquet,2,1027002002,apellido
parquets/1052007004.parquet,7,1052007004,apagar
parquets/1013003003.parquet,3,1013003003,lejos
parquets/1008004005.parquet,4,1008004005,rosa
parquets/1027007002.parquet,7,1027007002,apellido
parquets/1117007014.parquet,7,1117007014,¿Cómo?
parquets/1089007003.parquet,7,1089007003,l
parquets/1100007016.parquet,7,1100007016,u
parquets/1119008002.parquet,8,1119008002,¿Cuándo?
parquets/1072008015.parquet,8,1072008015,otoño
parquets/1075008015.parquet,8,1075008015,ingreso
parquets/1032004004.parquet,4,1032004004,foto
parquets/1082007001.parquet,7,1082007001,e
parquets/1020006005.parquet,6,1020006005,dulce de leche
parquets/1065008003.parquet,8,1065008003,estudiar
parquets/1021005004.parquet,5,1021005004,leche
parquets/1015001001.parquet,1,1015001001,nacer
parquets/1043007003.parquet,7,1043007003,trampa
parquets/1059005004.parquet,5,1059005004,comprar
parquets/1019003004.parquet,3,1019003004,amargo
parquets/1017003002.parquet,3,1017003002,llamar
parquets/1045001005.parquet,1,1045001005,asado
parquets/1042004005.parquet,4,1042004005,sordo
parquets/1112007014.parquet,7,1112007014,intérprete
parquets/1060001001.parquet,1,1060001001,copiar
parquets/1071007006.parquet,7,1071007006,verano
parquets/1044005005.parquet,5,1044005005,arroz
parquets/1013010001.parquet,10,1013010001,lejos
parquets/1046009004.parquet,9,1046009004,caramelo
parquets/1045004001.parquet,4,1045004001,asado
parquets/1063010002.parquet,10,1063010002,dar
parquets/1037003004.parquet,3,1037003004,nave
parquets/1030003001.parquet,3,1030003001,cumpleaños
parquets/1024001001.parquet,1,1024001001,argentina
parquets/1050009004.parquet,9,1050009004,aceptar
parquets/1074008009.parquet,8,1074008009,trabajar
parquets/1048010002.parquet,10,1048010002,fideos
parquets/1058007003.parquet,7,1058007003,bañarse
parquets/1028005001.parquet,5,1028005001,donde
parquets/1095007002.parquet,7,1095007002,p
parquets/1065008011.parquet,8,1065008011,estudiar
parquets/1093007010.parquet,7,1093007010,ñ
parquets/1065008020.parquet,8,1065008020,estudiar
parquets/1045002001.parquet,2,1045002001,asado
parquets/1065007013.parquet,7,1065007013,estudiar
parquets/1119007010.parquet,7,1119007010,¿Cuándo?
parquets/1059010001.parquet,10,1059010001,comprar
parquets/1011005003.parquet,5,1011005003,hijo
parquets/1004001003.parquet,1,1004001003,amarillo
parquets/1047002001.parquet,2,1047002001,chicle
parquets/1013006005.parquet,6,1013006005,lejos
parquets/1001006004.parquet,6,1001006004,opaco
parquets/1119008015.parquet,8,1119008015,¿Cuándo?
parquets/1053008001.parquet,8,1053008001,aparecer
parquets/1007009002.parquet,9,1007009002,colores
parquets/1048001001.parquet,1,1048001001,fideos
parquets/1055002002.parquet,2,1055002002,atrapar
parquets/1123007019.parquet,7,1123007019,yo
parquets/1010008003.parquet,8,1010008003,enemigo
parquets/1048003001.parquet,3,1048003001,fideos
parquets/1118008016.parquet,8,1118008016,¿Quien?
parquets/1120008019.parquet,8,1120008019,¿Dónde?
parquets/1103007014.parquet,7,1103007014,x
parquets/1118008002.parquet,8,1118008002,¿Quien?
parquets/1014009004.parquet,9,1014009004,cajón
parquets/1116008011.parquet,8,1116008011,DNI
parquets/1005002001.parquet,2,1005002001,brillante
parquets/1036007005.parquet,7,1036007005,música
parquets/1114008002.parquet,8,1114008002,¿Hay?/¿Tiene?
parquets/1047005004.parquet,5,1047005004,chicle
parquets/1035010001.parquet,10,1035010001,moneda
parquets/1054001002.parquet,1,1054001002,aterrizar
parquets/1040005004.parquet,5,1040005004,paciencia
parquets/1079007013.parquet,7,1079007013,b
parquets/1116007020.parquet,7,1116007020,DNI
parquets/1026001005.parquet,1,1026001005,país
parquets/1111008009.parquet,8,1111008009,información
parquets/1032003004.parquet,3,1032003004,foto
parquets/1020006004.parquet,6,1020006004,dulce de leche
parquets/1117008014.parquet,8,1117008014,¿Cómo?
parquets/1054004002.parquet,4,1054004002,aterrizar
parquets/1029004004.parquet,4,1029004004,burla
parquets/1083007013.parquet,7,1083007013,f
parquets/1087007013.parquet,7,1087007013,j
parquets/1018008004.parquet,8,1018008004,espumadora
parquets/1002002004.parquet,2,1002002004,rojo
parquets/1072007018.parquet,7,1072007018,otoño
parquets/1010010004.parquet,10,1010010004,enemigo
parquets/1069008006.parquet,8,1069008006,deporte
parquets/1069007008.parquet,7,1069007008,deporte
parquets/1041006002.parquet,6,1041006002,perfume
parquets/1002005005.parquet,5,1002005005,rojo
parquets/1123008019.parquet,8,1123008019,yo
parquets/1040009002.parquet,9,1040009002,paciencia
parquets/1008002003.parquet,2,1008002003,rosa
parquets/1045007002.parquet,7,1045007002,asado
parquets/1036010001.parquet,10,1036010001,música
parquets/1072007002.parquet,7,1072007002,otoño
parquets/1064001005.parquet,1,1064001005,encontrar
parquets/1007009003.parquet,9,1007009003,colores
parquets/1056007004.parquet,7,1056007004,ayuda
parquets/1071007018.parquet,7,1071007018,verano
parquets/1049006001.parquet,6,1049006001,yogurt
parquets/1110007003.parquet,7,1110007003,inscripción
parquets/1107007003.parquet,7,1107007003,profesor
parquets/1100007018.parquet,7,1100007018,u
parquets/1072008014.parquet,8,1072008014,otoño
parquets/1098007003.parquet,7,1098007003,s
parquets/1055001002.parquet,1,1055001002,atrapar
parquets/1034005001.parquet,5,1034005001,mapa
parquets/1014001001.parquet,1,1014001001,cajón
parquets/1033001001.parquet,1,1033001001,hambre
parquets/1025001005.parquet,1,1025001005,uruguay
parquets/1101007007.parquet,7,1101007007,v
parquets/1044005002.parquet,5,1044005002,arroz
parquets/1082007016.parquet,7,1082007016,e
parquets/1070007012.parquet,7,1070007012,invierno
parquets/1053003005.parquet,3,1053003005,aparecer
parquets/1005006004.parquet,6,1005006004,brillante
parquets/1045001001.parquet,1,1045001001,asado
parquets/1064010001.parquet,10,1064010001,encontrar
parquets/1056004001.parquet,4,1056004001,ayuda
parquets/1050003001.parquet,3,1050003001,aceptar
parquets/1008008002.parquet,8,1008008002,rosa
parquets/1020005005.parquet,5,1020005005,dulce de leche
parquets/1120008006.parquet,8,1120008006,¿Dónde?
parquets/1014008005.parquet,8,1014008005,cajón
parquets/1124008020.parquet,8,1124008020,duda
parquets/1047006003.parquet,6,1047006003,chicle
parquets/1035004004.parquet,4,1035004004,moneda
parquets/1063004003.parquet,4,1063004003,dar
parquets/1100007020.parquet,7,1100007020,u
parquets/1039001001.parquet,1,1039001001,nombre
parquets/1124007002.parquet,7,1124007002,duda
parquets/1066008005.parquet,8,1066008005,exámen
parquets/1013007002.parquet,7,1013007002,lejos
parquets/1027004001.parquet,4,1027004001,apellido
parquets/1070008007.parquet,8,1070008007,invierno
parquets/1010004001.parquet,4,1010004001,enemigo
parquets/1026002004.parquet,2,1026002004,país
parquets/1087007016.parquet,7,1087007016,j
parquets/1047004001.parquet,4,1047004001,chicle
parquets/1040001004.parquet,1,1040001004,paciencia
parquets/1116007017.parquet,7,1116007017,DNI
parquets/1031003004.parquet,3,1031003004,desayuno
parquets/1005003004.parquet,3,1005003004,brillante
parquets/1051001003.parquet,1,1051001003,gracias
parquets/1040004004.parquet,4,1040004004,paciencia
parquets/1106007011.parquet,7,1106007011,ch
parquets/1008003005.parquet,3,1008003005,rosa
parquets/1090007012.parquet,7,1090007012,ll
parquets/1048010005.parquet,10,1048010005,fideos
parquets/1007003004.parquet,3,1007003004,colores
parquets/1006001004.parquet,1,1006001004,celeste
parquets/1064004005.parquet,4,1064004005,encontrar
parquets/1103007005.parquet,7,1103007005,x
parquets/1025008001.parquet,8,1025008001,uruguay
parquets/1118007010.parquet,7,1118007010,¿Quien?
parquets/1052009005.parquet,9,1052009005,apagar
parquets/1049001001.parquet,1,1049001001,yogurt
parquets/1091007001.parquet,7,1091007001,m
parquets/1013009003.parquet,9,1013009003,lejos
parquets/1057004004.parquet,4,1057004004,nailar
parquets/1009007003.parquet,7,1009007003,mujeres
parquets/1048007002.parquet,7,1048007002,fideos
parquets/1093007005.parquet,7,1093007005,ñ
parquets/1063007005.parquet,7,1063007005,dar
parquets/1041003001.parquet,3,1041003001,perfume
parquets/1044004005.parquet,4,1044004005,arroz
parquets/1036010003.parquet,10,1036010003,música
parquets/1036007004.parquet,7,1036007004,música
parquets/1024008003.parquet,8,1024008003,argentina
parquets/1062005003.parquet,5,1062005003,darse cuenta
parquets/1083007015.parquet,7,1083007015,f
parquets/1023007001.parquet,7,1023007001,comida
parquets/1037008004.parquet,8,1037008004,nave
parquets/1090007010.parquet,7,1090007010,ll
parquets/1068008015.parquet,8,1068008015,biblioteca
parquets/1060008002.parquet,8,1060008002,copiar
parquets/1002001001.parquet,1,1002001001,rojo
parquets/1120007005.parquet,7,1120007005,¿Dónde?
parquets/1081007006.parquet,7,1081007006,d
parquets/1108007011.parquet,7,1108007011,certificado
parquets/1012001003.parquet,1,1012001003,hombre
parquets/1021010003.parquet,10,1021010003,leche
parquets/1115007009.parquet,7,1115007009,repetí
parquets/1062008003.parquet,8,1062008003,darse cuenta
parquets/1124008008.parquet,8,1124008008,duda
parquets/1015003003.parquet,3,1015003003,nacer
parquets/1089007011.parquet,7,1089007011,l
parquets/1102007006.parquet,7,1102007006,w
parquets/1093007015.parquet,7,1093007015,ñ
parquets/1106007002.parquet,7,1106007002,ch
parquets/1024010003.parquet,10,1024010003,argentina
parquets/1043002005.parquet,2,1043002005,trampa
parquets/1052003004.parquet,3,1052003004,apagar
parquets/1061002004.parquet,2,1061002004,correr
parquets/1012005005.parquet,5,1012005005,hombre
parquets/1005003005.parquet,3,1005003005,brillante
parquets/1125008009.parquet,8,1125008009,pregunta
parquets/1032009003.parquet,9,1032009003,foto
parquets/1052004003.parquet,4,1052004003,apagar
parquets/1060008004.parquet,8,1060008004,copiar
parquets/1060006003.parquet,6,1060006003,copiar
parquets/1066008001.parquet,8,1066008001,exámen
parquets/1051004002.parquet,4,1051004002,gracias
parquets/1021005005.parquet,5,1021005005,leche
parquets/1059008003.parquet,8,1059008003,comprar
parquets/1018005003.parquet,5,1018005003,espumadora
parquets/1063002004.parquet,2,1063002004,dar
parquets/1021007002.parquet,7,1021007002,leche
parquets/1054003002.parquet,3,1054003002,aterrizar
parquets/1078007005.parquet,7,1078007005,a
parquets/1096007005.parquet,7,1096007005,q
parquets/1043003003.parquet,3,1043003003,trampa
parquets/1037003003.parquet,3,1037003003,nave
parquets/1030005001.parquet,5,1030005001,cumpleaños
parquets/1109008005.parquet,8,1109008005,firma
parquets/1057010003.parquet,10,1057010003,nailar
parquets/1067007003.parquet,7,1067007003,ingeniería
parquets/1044007003.parquet,7,1044007003,arroz
parquets/1015007004.parquet,7,1015007004,nacer
parquets/1103007009.parquet,7,1103007009,x
parquets/1012009001.parquet,9,1012009001,hombre
parquets/1043002002.parquet,2,1043002002,trampa
parquets/1062009003.parquet,9,1062009003,darse cuenta
parquets/1095007017.parquet,7,1095007017,p
parquets/1069007019.parquet,7,1069007019,deporte
parquets/1062007004.parquet,7,1062007004,darse cuenta
parquets/1093007014.parquet,7,1093007014,ñ
parquets/1037007003.parquet,7,1037007003,nave
parquets/1001005002.parquet,5,1001005002,opaco
parquets/1062010005.parquet,10,1062010005,darse cuenta
parquets/1025010001.parquet,10,1025010001,uruguay
parquets/1010009004.parquet,9,1010009004,enemigo
parquets/1046010003.parquet,10,1046010003,caramelo
parquets/1045003001.parquet,3,1045003001,asado
parquets/1077008016.parquet,8,1077008016,facultad
parquets/1102007009.parquet,7,1102007009,w
parquets/1045006005.parquet,6,1045006005,asado
parquets/1055007001.parquet,7,1055007001,atrapar
parquets/1022005002.parquet,5,1022005002,agua
parquets/1112008016.parquet,8,1112008016,intérprete
parquets/1051001005.parquet,1,1051001005,gracias
parquets/1088007006.parquet,7,1088007006,k
parquets/1031002001.parquet,2,1031002001,desayuno
parquets/1068007016.parquet,7,1068007016,biblioteca
parquets/1113008011.parquet,8,1113008011,lengua de señas
parquets/1027003002.parquet,3,1027003002,apellido
parquets/1073008013.parquet,8,1073008013,primavera
parquets/1047001005.parquet,1,1047001005,chicle
parquets/1027002004.parquet,2,1027002004,apellido
parquets/1062001005.parquet,1,1062001005,darse cuenta
parquets/1040005005.parquet,5,1040005005,paciencia
parquets/1069008003.parquet,8,1069008003,deporte
parquets/1075007014.parquet,7,1075007014,ingreso
parquets/1053005001.parquet,5,1053005001,aparecer
parquets/1017005003.parquet,5,1017005003,llamar
parquets/1019006003.parquet,6,1019006003,amargo
parquets/1075007010.parquet,7,1075007010,ingreso
parquets/1055010002.parquet,10,1055010002,atrapar
parquets/1044006003.parquet,6,1044006003,arroz
parquets/1070008017.parquet,8,1070008017,invierno
parquets/1082007011.parquet,7,1082007011,e
parquets/1034010002.parquet,10,1034010002,mapa
parquets/1013003004.parquet,3,1013003004,lejos
parquets/1044003002.parquet,3,1044003002,arroz
parquets/1087007010.parquet,7,1087007010,j
parquets/1024007001.parquet,7,1024007001,argentina
parquets/1015004004.parquet,4,1015004004,nacer
parquets/1044010004.parquet,10,1044010004,arroz
parquets/1050006004.parquet,6,1050006004,aceptar
parquets/1004003002.parquet,3,1004003002,amarillo
parquets/1076008001.parquet,8,1076008001,universidad
parquets/1114007007.parquet,7,1114007007,¿Hay?/¿Tiene?
parquets/1048008004.parquet,8,1048008004,fideos
parquets/1040008001.parquet,8,1040008001,paciencia
parquets/1099007005.parquet,7,1099007005,t
parquets/1118007006.parquet,7,1118007006,¿Quien?
parquets/1118007001.parquet,7,1118007001,¿Quien?
parquets/1052008004.parquet,8,1052008004,apagar
parquets/1070007008.parquet,7,1070007008,invierno
parquets/1014006005.parquet,6,1014006005,cajón
parquets/1025004003.parquet,4,1025004003,uruguay
parquets/1005005004.parquet,5,1005005004,brillante
parquets/1057003005.parquet,3,1057003005,nailar
parquets/1023008001.parquet,8,1023008001,comida
parquets/1011002001.parquet,2,1011002001,hijo
parquets/1097007001.parquet,7,1097007001,r
parquets/1034008005.parquet,8,1034008005,mapa
parquets/1116008004.parquet,8,1116008004,DNI
parquets/1069007001.parquet,7,1069007001,deporte
parquets/1095007018.parquet,7,1095007018,p
parquets/1019008004.parquet,8,1019008004,amargo
parquets/1113008018.parquet,8,1113008018,lengua de señas
parquets/1063007004.parquet,7,1063007004,dar
parquets/1001002005.parquet,2,1001002005,opaco
parquets/1059003001.parquet,3,1059003001,comprar
parquets/1027007001.parquet,7,1027007001,apellido
parquets/1029005005.parquet,5,1029005005,burla
parquets/1037010002.parquet,10,1037010002,nave
parquets/1047010004.parquet,10,1047010004,chicle
parquets/1052002001.parquet,2,1052002001,apagar
parquets/1005007002.parquet,7,1005007002,brillante
parquets/1073008001.parquet,8,1073008001,primavera
parquets/1007003001.parquet,3,1007003001,colores
parquets/1069007010.parquet,7,1069007010,deporte
parquets/1040006004.parquet,6,1040006004,paciencia
parquets/1102007015.parquet,7,1102007015,w
parquets/1083007016.parquet,7,1083007016,f
parquets/1029006005.parquet,6,1029006005,burla
parquets/1016010003.parquet,10,1016010003,aprender
parquets/1047009005.parquet,9,1047009005,chicle
parquets/1014007001.parquet,7,1014007001,cajón
parquets/1004004003.parquet,4,1004004003,amarillo
parquets/1011001002.parquet,1,1011001002,hijo
parquets/1068007011.parquet,7,1068007011,biblioteca
parquets/1113008020.parquet,8,1113008020,lengua de señas
parquets/1054010003.parquet,10,1054010003,aterrizar
parquets/1119007008.parquet,7,1119007008,¿Cuándo?
